job_id,role_name,company_name,location,link
327,ANALISTA INTELIGÊNCIA ARTIFICIAL IA JUNIOR - Híbrido (Campinas/SP),FM2C,"Campinas, SP",https://br.indeed.com/rc/clk?jk=0c21350c400060b1&bb=b40QFFeo561sU9gvHFCsY_CU8AYaZXHrmqp0FQE1qNHlzMK2k5WKBq4peTGBOSGcOHFA2EitF9xB0lZJGiVT7nI9vmYcpPESticBF5QwOzQ%3D&xkcb=SoDi67M3EEWsPc2bVZ0FbzkdCdPP&fccid=16bbe15d304af728&vjs=3
328,Analista RPA Python Junior e Pleno - Híbrido em Vitória ES - CLT de até 4.5k,FourHands Brasil,"Home office in Vitória, ES",https://br.indeed.com/rc/clk?jk=30313a6227edb43f&bb=b40QFFeo561sU9gvHFCsYwCmvyTmZyC1Kye5eBmfeImFfC-ZJjNaFRaOZ4Igaz3v9vt9YrylLB36vpvLbmRYbVW4xnN-uBexSElb7tHRdIk%3D&xkcb=SoBW67M3EEWsPc2bVZ0EbzkdCdPP&fccid=c6323072eb2528df&vjs=3
329,Programador Java,Curriculum.com.br,"São Paulo, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AmaNMv4sr92vlelJD9HsDFX9e0FVUO2yM-5PrIgeUEryFidD_uEQ4rbuAgRgn_FAMXeEi-GQQ07bc1ihvVRft5KcwGVd-C7xVIyDvslcwLP7TKbp9A65Er_y_WYuCXj40rtlNkT3Sv7lhIHU8v0JLoN10m9QVGW1EikoRt6S2Yb6vQLnONgO3izgdC8BoPFBlVoAGWIgFKDHhATOFQD1CM-KBnwx_VuiY57QrLMLS8GRLP0AoXrfoyflY1gnfYiezksFd1vG96FygIYQD9N8CjxY4E-BtHOZHFpApA1weCt8QMi6sokGUY_AkSc38MrXmb1JEb5PLKsGFFf02rQ7LCYchKHS36KzGT7qQmrk0lHuDGJjsli80_hDApfnm3RH8ibb3kQlWBLw1w4tUWJX08ns3c_BE5TxptPr7czYevUSBc6XSp_C1dpQRP84axC2v587Zo7cZjPl8wfMs9YTQNrMHcSHMeA0CYAckhTTj_PP0bPJA_nM9OtSVhnL7sVGOZ5sM5Zg5_VYiJd_uQpK4mwp8O18Qr-vYeFSluuQNG_-twASkdyXv8dY4eVlwpXO_tdynyFhLF7Y5dPPes-QLwUIEbsk1hWe5w0CJfsZJmM3_2k5P3saEMNPvRRrj_c9a0IdaCHFu6CiiM6U_3t5eqDr9K1f-oB3G76Qc0EujIm0ox4GTD8_lMiaWx9lPbxsRjI9Gm7W_NR0IbfUb1x5KkBMpapjvgHssMbCf5MPSrRS6aLwA0uFZppcsgFzl520gcN9ESWfteXCS_Z4KriVYmVNsNqnuWPXDD0NbEQzOPT2mS6xoWbNRxBsVxWki8cgIOBxhmbq2KV0371B4cf8in6KiHWNR83MEtQuruTaLEmriz44dWiGBZDr2W2ZBOSUR44RX4cHkIlxJVRuuQRZsSAv9D8GE0ooCeh9SZ_pbjB8dcGtmUfnFHSuIcJcf_Xnqumn7Y9esLMbuopbSvNUs8Ss7uqiAHmqfogLmJBJGE0SYAc8QocpLnLKu8lXw51vHo4jjXGUkshceNNzeD4Fh8huvQfPVg7u0_2hp1f1YaMw==&xkcb=SoCF6_M3EEWsPc2bVZ0bbzkdCdPP&camk=CPChkbYSGj__PYkw5istSA==&p=14&fvj=0&vjs=3
330,Analista de Growth Marketing,Grupo Growth 7,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=d7ab4804651b80d0&bb=LanPIMXqJsUyLApCxVgVpTPhtd4MtEqRqqkCWF87fBfS7g5aO4ZPb4xYvHGt7uvqIXBfJKZNi6lQcsXeUzZYiZFbE02HlN25Ur9MJDDQnpo%3D&xkcb=SoAQ67M3EEWqXlxScR0LbzkdCdPP&fccid=0ddfd9901c088531&vjs=3
331,Vaga Para Programador C#/javascript/php/ Python,Tuga Bar Lanchonete,"Maringá, PR",https://br.indeed.com/rc/clk?jk=06a6239798212881&bb=LanPIMXqJsUyLApCxVgVpSpwAHJ5COhxeTcZn4Bbb1qBZmz3huHJugNqEG9TovY-rg3wz-2fXe2pun5LijqFoTTOH6Gm5u_OUphqu89gY-E%3D&xkcb=SoCk67M3EEWqXlxScR0KbzkdCdPP&fccid=04037c204d9afaf7&vjs=3
332,Analista junior de desenvolvimento de sistemas - goiânia/go - staff,Netvagas,,https://br.indeed.com/rc/clk?jk=3736408e72d3d74d&bb=LanPIMXqJsUyLApCxVgVpUwSR8k2rp7asC0TXiKrLIH_LsoTsBMiuvpF_NnicTRl2U7YUVcNeQmg04yVjFOotZ7phhMbOi4xBNiwA8K6cvc%3D&xkcb=SoA567M3EEWqXlxScR0JbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
333,Cientista de Dados Jr | Parametrização,Mindsight BR,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=da8a1bba1bbf8633&bb=LanPIMXqJsUyLApCxVgVpQxRoVO008NO-i1GY9NpzjHA8RLn1X__-vkQp0JSVY4YF2COvqnb9Yybzo3XnWZiK8ivTwq5kBvxNvCF39sl9s8%3D&xkcb=SoCN67M3EEWqXlxScR0IbzkdCdPP&fccid=e1dc47ab7b04aa94&vjs=3
334,Analista de Ciencia de Dados II - Pesquisa Operacional,Lojas Renner,,https://br.indeed.com/rc/clk?jk=e8eb13faed92ea6f&bb=LanPIMXqJsUyLApCxVgVpQlZZbnmrKKucaIX51UWcGEmIOCX3zjtVt8mPF-MSjjWojKTb7L1yitgnWYztk_NnUShsZtqcOXtzNETjC4-rfE%3D&xkcb=SoAD67M3EEWqXlxScR0PbzkdCdPP&fccid=0421650f9c724b35&vjs=3
335,Cientista de Dados [Híbrido],STACK TECNOLOGIAS,"Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=896a88edab5085ad&bb=LanPIMXqJsUyLApCxVgVpamDKN8OqNRNTgOUdF1aLUgZnucbUQ9Tej01VGomyYh27hISd5d9Z09f9DSSd7ywEAzQ4CpVt1BT8693aDNmDGg%3D&xkcb=SoC367M3EEWqXlxScR0ObzkdCdPP&fccid=89dd21178829a0c6&vjs=3
336,"Line Manager (Associate Level) in Seropédica, RJ",Procter & Gamble,"Seropédica, RJ",https://br.indeed.com/rc/clk?jk=cdb27b588a626061&bb=LanPIMXqJsUyLApCxVgVpap4fRYfq21oJPCjs7Tbz6ZQoewsI7abg-3uUpH_nA5zHz5Z0msKbOC3FqNSxZeq0_YlVLC5E5c-Qi0yyPwb9eA%3D&xkcb=SoAq67M3EEWqXlxScR0NbzkdCdPP&fccid=2da0dedf6df97194&vjs=3
337,Data Engineer Senior Advisor,Dell Technologies,,https://br.indeed.com/rc/clk?jk=131ef664ba9f053b&bb=LanPIMXqJsUyLApCxVgVpX4xMKAmmN6EmWkZ6iwbfBV1RuqjVODrFlsZVv0YnpjcVLc2fvCCkD8K53q9GVFqNPkzbih0tUIOPZE5KPtP_20%3D&xkcb=SoCe67M3EEWqXlxScR0MbzkdCdPP&fccid=dd09fe3b43125016&vjs=3
338,Pessoa Analista de Dados ll,Lojas Renner,"Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=9e2a3a2f5df38238&bb=LanPIMXqJsUyLApCxVgVpe_WJP-0h3LZrv8o-IHPZuyNCSYefsrv2F5mZL8zzHINRRwhxwn-M9vk1hP0IIi4TVQ3ryMpChVne-aCsUegYxI%3D&xkcb=SoB367M3EEWqXlxScR0DbzkdCdPP&fccid=0421650f9c724b35&vjs=3
339,Analista de Dados Júnior,Gerando Falcões,"Poá, SP",https://br.indeed.com/rc/clk?jk=5d46462545d2a022&bb=LanPIMXqJsUyLApCxVgVpXlcOvTxgEzMTasNGT9U4aq4DzDBl-rntv1CdVVDxvkMXXgyeuxZPeCTxiVbbsEJweo8bZA0R6VUC9UezBWHAd4%3D&xkcb=SoDD67M3EEWqXlxScR0CbzkdCdPP&fccid=3f8d44c3a0ef0cce&vjs=3
340,Banco de Talentos | Desenvolvedores (low-code e high-code),Bridge & Co.,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=e436c32c5087f70c&bb=LanPIMXqJsUyLApCxVgVpfWhaLVEyMSNu5K0F81A3PeCmDzj_-jCUpJ-j7_IoXgklapskRj4ltOK5cUfIIbDrKXzLQAOhfTiI89a2G_VkV0%3D&xkcb=SoBe67M3EEWqXlxScR0BbzkdCdPP&fccid=cb5c00a44b9e557f&vjs=3
341,ESP INFRAESTRUTURA VIDEO I,Claro,"Campinas, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DK20QmcZKVx9LjbuC-u5lB3rxeJCP2k8q23I1ohXQB_Ju63qY-73nzO_cE9jC0KUZNvD-xfMr8UdIUhqHkE3HgF1-uu-lUyzkghDpavQ8dPYLNTiTo98iNldT0LZoP5jtTteDFkHHbBI2B6R85Mnod4JlA3RgwgIHi3cVYJEucVwEIOXIeyaCZRrn7HkaoWpdDsXFGkxVeq0K0bg1x_t1n6I17zxEud2n6h-WOP_EX-ruTF7r-0-39bRDzI4wAIRyB2F8ebnSx2r9RPRIAZ_c0RBcG2qfVnUa54xEHlS_2qCtvpZCXSaU6diTB5mHULpL5CTVMYZHQqDrtuZg-onio-hDQUBhz0n-Ujpenz150VDFvdV6iY9cTgWfy5BLyGAGVrsLCmVtKiN-Uql314WVCUbvuBZv7qSsIDQylKZxMppNmdERBeN1Z7Mk3ru2Q3lBCg4Y4Ys7N0wKtYx6DbQYm5flHsH7vrpnzivg6fmWEPobc0cph6wtoaQ8JdFtqcD_6JmBJQfYq2043mXS0LKE0kjvlm0W86K5J3ErmucmqR4OFN0KjE4wM_COnfjR5TBdubG4dMeRJg72kkR7gK7rpe2yWX1EvF6osmnhj7SkI-0gE4gdxMmdk46kWcgUSxTo=&xkcb=SoAe6_M3EEWqXlxScR0AbzkdCdPP&camk=f416UQcMBpBQmDW4qx-kXg==&p=11&fvj=0&vjs=3
342,Analista de Testes - QA,GAT SEGURANCA DIGITAL LTDA,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=80813aed27711081&bb=LanPIMXqJsUyLApCxVgVpW2tE-Oi8Fsgr1drq9-Bb0b_Pc1gHD_yJ4Q5kN5RHVEl9pZgjN-h_zCkAh5m7Su7zxaWisLrp9E_k__3FcND6QM%3D&xkcb=SoBk67M3EEWqXlxScR0HbzkdCdPP&fccid=0bcc8f490fae0af1&vjs=3
343,Analista de Sistemas de Informação Sênior (21159),Lyon Engenharia,"Nova Lima, MG",https://br.indeed.com/rc/clk?jk=a06c20915dd1f5d2&bb=LanPIMXqJsUyLApCxVgVpak23PnzmA8v5gq4OHuOxQlt06aqginjetGmDAPOEkW-EjdeKI9yHRMEgKNwz2Uwo77ywtAiHB9490ZfDx-3b2o%3D&xkcb=SoDQ67M3EEWqXlxScR0GbzkdCdPP&fccid=b4eac55a1d13cca4&cmp=Lyon-Engenharia&ti=Analista+De+Sistemas+S%C3%AAnior&vjs=3
344,Estagiário em inteligência artificial e automação - modelo híbrido (presencial e remoto) av. angelica - sp,Netvagas,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=ce04809a19b2035a&bb=LanPIMXqJsUyLApCxVgVpfI2mGhoN-EcrZFj7ocYuonZImHKzgHTEZp5pM65VIgp2ScodHy2mlyK_d1NSV6ssbx9XqJC73IAqLO0npQPpJ0%3D&xkcb=SoBN67M3EEWqXlxScR0FbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
345,"Desenvolvedor Python (AI, Llama, Flask e REST/RESTful)",Turing.com,,https://br.indeed.com/rc/clk?jk=0846ae7f042e1f98&bb=vzK7n8MSaCEuxccA7rzOmdhWBVWhWGqq3DUP6CgNkFzEb_NK7NGXgFgPQmtEgrJAX-kv3S6_s1zKuIdOduKzS76LRgVF4VuQljtElNodyhQ%3D&xkcb=SoCn67M3EEWnEaw3hx0LbzkdCdPP&fccid=2d71fc355eaef8f5&cmp=turing&ti=Python&vjs=3
346,Analista Desenvolvimento Jr,Tarraf Empreendimentos Imobiliários,"São José do Rio Preto, SP",https://br.indeed.com/rc/clk?jk=91bd1218207bb4ca&bb=vzK7n8MSaCEuxccA7rzOmUyXPu-8-8QlJfeGuYwUWUoi_20uAfOMHgg4D3FnWkd8CfnL_Dq554BrQR3Ts4tpcCjQG7tIB_ONSIn5NZpgeqE%3D&xkcb=SoAT67M3EEWnEaw3hx0KbzkdCdPP&fccid=e1dc47ab7b04aa94&vjs=3
347,IT Developer I,Santander,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=b97b3f47ab1d1f76&bb=vzK7n8MSaCEuxccA7rzOmeyBYsQ4f4B1NBviWHAxXbue3iia31cveS5ZSTToaGFJj3dS9V6mLU-XLcyu_jbXqtMPU7uK5a1Cl4UN-ZfJTYo%3D&xkcb=SoCO67M3EEWnEaw3hx0JbzkdCdPP&fccid=e57a47a3d1d90e39&vjs=3
348,Analista de Dados PL,MIDAS SOLUTIONS,"Remoto híbrido in Ribeirão Preto, SP",https://br.indeed.com/rc/clk?jk=549093bfc388da71&bb=vzK7n8MSaCEuxccA7rzOmaM00HwyPi01ens6LrZyxAPfZe6NjUDvMbh3F-NwKRSt-Sj_YzpXuHJAlo3t9EXyIaSPABXDq3wtKKAVz-2X6B8%3D&xkcb=SoA667M3EEWnEaw3hx0IbzkdCdPP&fccid=972b38e2219c8148&vjs=3
349,Estagiário de Relacionamento com Investidor,Grupo Suno,,https://br.indeed.com/rc/clk?jk=f9690a8c41a3fda4&bb=vzK7n8MSaCEuxccA7rzOmfPHbjojN2BFj-9OOlCUsuOfOYsWRMDGCq57brp3HXFHwoNY6jeGLUyI2VCCDEzvtrV8LIPecBew4Tn7m1rqF_k%3D&xkcb=SoC067M3EEWnEaw3hx0PbzkdCdPP&fccid=7aff630fb548ce2d&vjs=3
350,Desenvolvedor Junior,Callink Serviços de Call Center Ltda.,"Uberlândia, MG",https://br.indeed.com/rc/clk?jk=f8e4d45f14f77de4&bb=vzK7n8MSaCEuxccA7rzOmWykjzNMfFrOc4dDyH_tSGBWv0M8PnLRwUAZjYxb5WNCm7f_FydtREF-4KWybYIqgxL27kRn2wdYrDcVZ_xs9Zo%3D&xkcb=SoAA67M3EEWnEaw3hx0ObzkdCdPP&fccid=b082df91ac96fa67&cmp=Callink-Servi%25C3%25A7os-de-Call-Center-Ltda.&ti=Programador+%26+Desenvolvedor&vjs=3
351,Consultor de inteligência artificial,Netvagas,,https://br.indeed.com/rc/clk?jk=6b3e2a84d5b07c4e&bb=vzK7n8MSaCEuxccA7rzOmW0HJufNkp82qHZ9Rj92uHIJX5D2iEcyLyX49k3ryVnnoxDpqmEBjtmBITw6s06MBcThSD7TqsdzkKboShkXEP4%3D&xkcb=SoCd67M3EEWnEaw3hx0NbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
352,Desenvolvedor(a) Python Sênior,Itaú Unibanco,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=1df43c6e27516b34&bb=vzK7n8MSaCEuxccA7rzOmRJU-W3YDF5r6aDDbjuCe3V-B0DtpuyuSxLHCCkiNtynudb2H24ySSU2DQ52rwcYY9gvjjLsOhJPGgldW9iUfys%3D&xkcb=SoAp67M3EEWnEaw3hx0MbzkdCdPP&fccid=df3b23afae2f3514&vjs=3
353,Pessoa analista de dados,Netvagas,,https://br.indeed.com/rc/clk?jk=4e15fe5c8c64b48d&bb=vzK7n8MSaCEuxccA7rzOmeyBYsQ4f4B1fsiZBmTepXPOQ7Kx6fjzXCFxTbcLMnmELTitb6CTlggredkEm13Vbz6h4e0iRN2S4YJF46fOrJ4%3D&xkcb=SoDA67M3EEWnEaw3hx0DbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
354,Desenvolvedor pleno (full stack) (soluções) (1),Netvagas,,https://br.indeed.com/rc/clk?jk=aeac84758e3fcad0&bb=vzK7n8MSaCEuxccA7rzOmeqTjHnGlwEUr3hR69A_qvRLFTRmkrDih18KQXwtM-9NWXSI9m-SJAT1X8Lx3evs2REoCsbcFi6JYzVxj0BTYxw%3D&xkcb=SoB067M3EEWnEaw3hx0CbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
355,"Early Career Software Engineer, People with Disabilities",Google,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=ed6013209c59b52e&bb=vzK7n8MSaCEuxccA7rzOmfrBLBt8Pl98BhlQIDH48nx1OaBFtJ89Qk_S4aFLXT1CnrsC-86zbIU459eZbTvwImWxg8HpA2VbVGnUa_1Hjho%3D&xkcb=SoDp67M3EEWnEaw3hx0BbzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
356,Software Development Engineer in Test - Remote Work,BairesDev,"Home office in Porto Alegre, RS",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfEGkshao4EhrCCf7LYqKO8VNtf9vkQrewuI3DmTR_-K09aYJ3Y7cb8Fh_cyFvVtT47cLDLQe09WgJ3q6xhpVg1iCb6ISwENz3QjGvZ7zvfM64LDtv6lyEB2IsyB85K7kPeyqVtr8y79rYimYvRQA4wdIu5ju5-VrqIE8Z8kV-lW_f2UAEMMlpLkVWrYggV3T6-lJ-zHAKHoRwYsNS2bzteC1R7nWTfpdIBfpNPTaM0D9-fzAjm7ppnnIzOvr3ZJMJL7ucghvhN9_4kVUCu0Va1KCGGN5Q_cu5TA_W5HpnBPwg4Qay0xmzIfSslc1gZBdupYqLCT6KuK3FXple3IgcD-LW-WVHHES3sl3XMrBJUxMxAGPxhvFRNf0ThROtDwLXtM73BL7agDuHnfBEQLzNbS6TMaha1AdlaFUPpf42TM1Rd_CMm9HUfFSOv1hiKqM3EasRXITrjCEki0ur1Jto9n4KZ31C3rkrGPKH8UdcAJa_zrlZEW67PY0LyXXI0cW9uQvFNRSfULiQOpcr0HV7cC3z5mXfchOLzJCHWaL4ryjgXKQxdM-2eAQqm1Eb7Ff-s5qZUEwCWDqZuRx04_1PkBr3yvl7eqIBJkH_4PpIU3KtyUONDteplCgQPATq6JXBJ1mL2daZjTS6oYtDIlCi5_g42ZHahsJMTL92h_vodkEYx-I3FfgQBzTN8Ff-LYyCH_gea08gHQ==&xkcb=SoCp6_M3EEWnEaw3hx0AbzkdCdPP&camk=f416UQcMBpBd6gc1QbWLcg==&p=11&fvj=0&vjs=3
357,Desenvolvedor Back-End Sênior | Python,Ouribank,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=931f88821507cec3&bb=vzK7n8MSaCEuxccA7rzOmQrskOOXNmwN779117u-owaDXCtRJYl6EEcCo-K4altw8lBZyBC0-qn2VmvqnawckoJqC1UvKJQRgjKUE7j3Lac%3D&xkcb=SoDT67M3EEWnEaw3hx0HbzkdCdPP&fccid=9f2c7b18752aab37&vjs=3
358,Desenvolvedor Full Stack – Híbrida,Icon Talent,"Curitiba, PR",https://br.indeed.com/rc/clk?jk=93118824391f7e51&bb=vzK7n8MSaCEuxccA7rzOmfwrP8gNhZ-5drMJJPLuxcYS91pEqPx3OQsBiJhP2Hg8AQ3c7GbisRwKc0x_1zlGwtc3LwOJhzkjW67gu4aRbgQ%3D&xkcb=SoBn67M3EEWnEaw3hx0GbzkdCdPP&fccid=a99ab6f08fd7fb65&vjs=3
359,Analista de Dados Júnior,Gerando Falcões,"Poá, SP",https://br.indeed.com/rc/clk?jk=5d46462545d2a022&bb=vzK7n8MSaCEuxccA7rzOmfrBLBt8Pl98ZR3Kjl88bDuvPAflgYzzJtgLVU73B_Opv2X4dGJ7evcKzJqS5pTTp1B6PlXmaDqhzLdsgRFhtzE%3D&xkcb=SoD667M3EEWnEaw3hx0FbzkdCdPP&fccid=3f8d44c3a0ef0cce&vjs=3
360,Profissional de Liderança Técnica em Ciência de Dados - Processamento de Linguagem Natural,Radix Engenharia e Software,,https://br.indeed.com/rc/clk?jk=969ddc743c9f48b6&bb=EqeQHC_NQ4uY7WSKlPLsKIwOifHvkw8MW_rwZapsx75cA0n0w851kzYdgMi3rxleFjj9d_4X6U9x814B6wfbQpWaaRuUjcF-jKPijNe4kSg%3D&xkcb=SoC767M3EEWlY5Q3mx0LbzkdCdPP&fccid=833e800ebc6f3f29&vjs=3
361,Especialista de BI Sênior,Eng4tech,,https://br.indeed.com/rc/clk?jk=976222f38186236a&bb=EqeQHC_NQ4uY7WSKlPLsKFRriBj2O3buw_Msfdvl_QDfvauCQ3C0i1Up98HSAJTMriB6xq-9y_5LA5GZcOM3pN42hRD6QxSd8qFwC01Tf4U%3D&xkcb=SoAP67M3EEWlY5Q3mx0KbzkdCdPP&fccid=49a31a7afbb91a23&vjs=3
362,Analista de Dados,KNN IDIOMAS,"Balneário Camboriú, SC",https://br.indeed.com/rc/clk?jk=0f8d9121d6043d06&bb=EqeQHC_NQ4uY7WSKlPLsKBoUkqrXbXqyy3C9jU0ngjqFSxcrw53IN0AWxgDYltlGGfc3_5gG9ykY4mm-SCtcRS2jn_Tx_JRqAx4iEMUxPDs%3D&xkcb=SoCS67M3EEWlY5Q3mx0JbzkdCdPP&fccid=2d8a290c6bb1e28a&cmp=KNN-Brasil-Ltda-ME&ti=Analista+De+Dados&vjs=3
363,Estágio de BI,Ambar Tech,"Remoto híbrido in São Carlos, SP",https://br.indeed.com/rc/clk?jk=cbcb069845e6a4e9&bb=EqeQHC_NQ4uY7WSKlPLsKMOD-yIEN-NCLXO8yu9kqqfk-Zqdnu8NIp_Kxre52rhu4XqwYmymnXDuqyi1dNI-YmPx5-fFLW4Fr8RdsH9Uj0w%3D&xkcb=SoAm67M3EEWlY5Q3mx0IbzkdCdPP&fccid=097aba4846c62b88&vjs=3
364,Desenvolvedor Pleno (full stack) (Soluções),Imagem Geosistemas,,https://br.indeed.com/rc/clk?jk=2affd530a6228637&bb=EqeQHC_NQ4uY7WSKlPLsKEYkHaby0-6Zacdvm-onl9ysGJBWwsiJEH1htoUzS5phpEYB7e-_WZQ8_aA2R6yCTYX3sUbHFzoRDj9935ts9Eg%3D&xkcb=SoCo67M3EEWlY5Q3mx0PbzkdCdPP&fccid=c6440c0bc4677975&vjs=3
365,"Software Engineer, Ranklab or Modeling Solutions, Search",Google,"Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=0746df76a7fdfbbb&bb=EqeQHC_NQ4uY7WSKlPLsKLpbkpGMezU1yKibP6H1kOCWp51PzvgOWBpW4WTukb_o98EJVpXdrocOREo13tl6WushLAH595G2pu_bSXGO0UA%3D&xkcb=SoAc67M3EEWlY5Q3mx0ObzkdCdPP&fccid=a5b4499d9e91a5c6&vjs=3
366,Bolsista em Processamento Digital de Sinais - DTI-A,Mogai Tecnologia,"Vitória, ES",https://br.indeed.com/rc/clk?jk=26bd97aabf2c3122&bb=EqeQHC_NQ4uY7WSKlPLsKAqDcJvhojwAt_aDLjTAeZRhLQE3kASLrX-f6UPnGxbSXYiwoSSn31s1syGEMtsBSS_kzssuDXjVWjq7tOBSa_Q%3D&xkcb=SoCB67M3EEWlY5Q3mx0NbzkdCdPP&fccid=35da71455274f71a&vjs=3
367,ANALISTA DE DADOS - CRM - BI,Lojas Torra,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=8c57ab93e7e9e937&bb=EqeQHC_NQ4uY7WSKlPLsKDhf0KRQXoI8-2QNBEzh8gFbsfxxmpageBKrJh6wfc027ZvO17sHR3cA2EW68vj4CSU9PdbQhx9oHGZiMUhLY0M%3D&xkcb=SoA167M3EEWlY5Q3mx0MbzkdCdPP&fccid=2a08bc5062bf635e&vjs=3
368,ANALISTA INTELIGÊNCIA ARTIFICIAL IA JUNIOR - Híbrido (Campinas/SP),FM2C,"Campinas, SP",https://br.indeed.com/rc/clk?jk=0c21350c400060b1&bb=EqeQHC_NQ4uY7WSKlPLsKKS1o54H2xot-_jvkLSwANeDJPWD8uWuxQzORLaSyilGn4sgBvxCpAaJDdPizZOZ-Dbc2KHulZRERuoxtRxvydE%3D&xkcb=SoDc67M3EEWlY5Q3mx0DbzkdCdPP&fccid=16bbe15d304af728&vjs=3
369,Pessoa Especialista em IA com LLM,Neurotech,"Recife, PE",https://br.indeed.com/rc/clk?jk=97b39f5228df7443&bb=EqeQHC_NQ4uY7WSKlPLsKF8itgsWkAHUdPlzuMcw701DD_wUjY6Bmi1zlUy-xGJscUi2Y8Jk83T_4qcP1dSOIQAd9Pqu3UpNDwrRhf3U5b0%3D&xkcb=SoBo67M3EEWlY5Q3mx0CbzkdCdPP&fccid=f331432af895fe1f&vjs=3
370,Analista de Sistemas,Simec Pindamonhangaba,"Pindamonhangaba, SP",https://br.indeed.com/rc/clk?jk=de737cc2bc5f6bdd&bb=EqeQHC_NQ4uY7WSKlPLsKHGsJxzSUyzHWy8QASuE2Yx6wm-R5ybxe9FSTN1EF2JHMQoyiVL4PIi-18jNdPO7snValic-IroZA2bW6kpG4YA%3D&xkcb=SoD167M3EEWlY5Q3mx0BbzkdCdPP&fccid=5bb270b279b3788b&vjs=3
371,Estagiário(a) de Sistemas Internos,Maxtrack,"Betim, MG",https://br.indeed.com/rc/clk?jk=3bb818e5137c56ae&bb=EqeQHC_NQ4uY7WSKlPLsKKqGzrVmwu-8H62Om1E4k1c4lRVpQ-BgSMm50CdID-_7UdaRoILBAphbDL_brcMB8fIl2alRpdbxvZuxuU7sFME%3D&xkcb=SoBB67M3EEWlY5Q3mx0AbzkdCdPP&fccid=791d933e3e6ec018&vjs=3
372,DESENVOLVEDOR DE AUTOMAÇÃO RPA JR,TRUST - IMPORTACAO E EXPORTACAO LTDA,"Itajaí, SC",https://br.indeed.com/rc/clk?jk=62c0b4f68b162415&bb=EqeQHC_NQ4uY7WSKlPLsKEVah6p-9xCTXZS0QzP8UMo527EobbtZlbGYOjXwm0xvaU-rn86EwnsOLj6CZU-8LeDxoqm7JoTTdo0ekmY0fjA%3D&xkcb=SoDP67M3EEWlY5Q3mx0HbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
373,Desenvolvedor fullstack (python/react) sr,Netvagas,"Ribeirão Preto, SP",https://br.indeed.com/rc/clk?jk=b2bae3623c8bcafa&bb=EqeQHC_NQ4uY7WSKlPLsKIw56smv04E6P47mFWSrJq6-zzvrn3xcqO5vwGb-hD7aBPzj_RRXtUoZ-0oTSL7NJGtI86ZisW8dEERmZGNvngM%3D&xkcb=SoB767M3EEWlY5Q3mx0GbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
374,Analytics engineer,Netvagas,,https://br.indeed.com/rc/clk?jk=94711dcd435541b0&bb=EqeQHC_NQ4uY7WSKlPLsKNibcbRgJYuQLXC9Ut2vRkBAoeF8E1HsnEU61qB6ECPD2uNPtowuy0pKHY6HkJiHOTI8kh4F0MYpP7icFa8-BCI%3D&xkcb=SoDm67M3EEWlY5Q3mx0FbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
375,Analista RPA Python Junior e Pleno - Híbrido em Vitória ES - CLT de até 4.5k,FourHands Brasil,"Home office in Vitória, ES",https://br.indeed.com/rc/clk?jk=30313a6227edb43f&bb=pujxsvMvO-qIprMWah9T8F_62D-rn8H6Ixtjj_WZX23JMY8n93SGqFzzTscy19x1njIjNIH6fiphoGtEmgnix1NhUKhY_df1Svncu8a-BX8%3D&xkcb=SoBQ67M3EEWkVPQnBJ0LbzkdCdPP&fccid=c6323072eb2528df&vjs=3
376,Trader Jr *Presencial - Curitiba,Seja Braza,"Curitiba, PR",https://br.indeed.com/rc/clk?jk=3f6a47668dc04178&bb=pujxsvMvO-qIprMWah9T8KMXe_r7vvs3Zk99mobb8p-PDbUg8FgNt0Y0uxqwXM9qhXy5b3W0foX9BAtVMZ862vwPEbW0ggsTiOvCfMXzMi4%3D&xkcb=SoDk67M3EEWkVPQnBJ0KbzkdCdPP&fccid=124d3b109449a02a&vjs=3
